Date,Close,Volume,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Close_lag_10,Close_lag_20,MA_5,MA_20,MA_50,Std_20,Min_20,Max_20,Close_diff_1,Close_diff_5,Close_pct_change
1981-03-10,0.1004460006952285,28380800,0.1054690033197403,0.1143969967961311,0.1155129969120025,0.1171879991889,0.1060269996523857,0.1216519996523857,0.11037919968366619,0.11400664933025832,0.12930801957845683,0.005503839492644941,0.1004460006952285,0.1216519996523857,-0.005023002624511802,-0.0167419984936715,-4.762539197686399
1981-03-11,0.0965399965643882,29859200,0.1004460006952285,0.1054690033197403,0.1143969967961311,0.1160710006952285,0.1127230003476142,0.1216519996523857,0.10647299885749813,0.11275104917585846,0.12802453950047488,0.006450845217554262,0.0965399965643882,0.1216519996523857,-0.0039060041308402876,-0.019531004130840288,-3.888660677184963
1981-03-12,0.1004460006952285,59248000,0.0965399965643882,0.1004460006952285,0.1054690033197403,0.1155129969120025,0.1143969967961311,0.117746002972126,0.10345959961414333,0.11188604906201358,0.12689729943871492,0.006890706277836095,0.0965399965643882,0.1216519996523857,0.0039060041308402876,-0.015066996216774,4.045995721819962
1981-03-13,0.0993300005793571,231302400,0.1004460006952285,0.0965399965643882,0.1004460006952285,0.1143969967961311,0.1183039993047714,0.1166289970278739,0.10044620037078852,0.11102109923958774,0.12583701938390726,0.007335389564966105,0.0965399965643882,0.1216519996523857,-0.0011160001158713878,-0.015066996216774,-1.111044848124454
1981-03-16,0.1032370030879974,37228800,0.0993300005793571,0.1004460006952285,0.0965399965643882,0.1054690033197403,0.1188620030879974,0.1138390004634857,0.09999980032443993,0.11049099937081333,0.12482139945030207,0.007502218371916557,0.0965399965643882,0.1216519996523857,0.003907002508640289,-0.0022320002317429005,3.9333559708568444
1981-03-17,0.1082589998841285,43747200,0.1032370030879974,0.0993300005793571,0.1004460006952285,0.1004460006952285,0.1171879991889,0.1166289970278739,0.10156240016221996,0.11007249951362605,0.12397317931056019,0.007374159339633193,0.0965399965643882,0.1216519996523857,0.005021996796131106,0.007812999188900008,4.864531753067691
1981-03-18,0.1149550005793571,36937600,0.1082589998841285,0.1032370030879974,0.0993300005793571,0.0965399965643882,0.1160710006952285,0.1216519996523857,0.10524540096521373,0.10973764955997463,0.12339281946420666,0.006961162171285591,0.0965399965643882,0.1188620030879974,0.006696000695228604,0.0184150040149689,6.185167701895877
1981-03-19,0.1138390004634857,37811200,0.1149550005793571,0.1082589998841285,0.1032370030879974,0.1004460006952285,0.1155129969120025,0.1143969967961311,0.10792400091886516,0.10970974974334236,0.12291289955377575,0.006942598449144098,0.0965399965643882,0.1188620030879974,-0.0011160001158714017,0.01339299976825721,-0.9708147625130836
1981-03-20,0.1149550005793571,14604800,0.1138390004634857,0.1149550005793571,0.1082589998841285,0.0993300005793571,0.1143969967961311,0.1082589998841285,0.11104900091886516,0.11004454977810378,0.12251109942793842,0.007029860937489153,0.0965399965643882,0.1188620030879974,0.0011160001158714017,0.015625,0.9803319699994706
1981-03-23,0.1194199994206428,22019200,0.1149550005793571,0.1138390004634857,0.1149550005793571,0.1032370030879974,0.1054690033197403,0.1099329963326454,0.11428560018539424,0.11051889993250366,0.12205351948738094,0.0073353735658372304,0.0965399965643882,0.1194199994206428,0.004464998841285692,0.016182996332645402,3.8841275445023804
1981-03-24,0.1188620030879974,28156800,0.1194199994206428,0.1149550005793571,0.1138390004634857,0.1082589998841285,0.1004460006952285,0.1060269996523857,0.11640620082616801,0.11116065010428425,0.12160709947347638,0.007481696043764568,0.0965399965643882,0.1194199994206428,-0.0005579963326454024,0.010603003203868894,-0.467255346970763
1981-03-25,0.1166289970278739,7056000,0.1188620030879974,0.1194199994206428,0.1149550005793571,0.1149550005793571,0.0965399965643882,0.1127230003476142,0.11674100011587138,0.11135594993829723,0.12121645942330357,0.007575023979204548,0.0965399965643882,0.1194199994206428,-0.002233006060123499,0.0016739964485167902,-1.8786542394631622
1981-03-26,0.1143969967961311,12275200,0.1166289970278739,0.1188620030879974,0.1194199994206428,0.1138390004634857,0.1004460006952285,0.1143969967961311,0.11685259938240047,0.11135594993829723,0.12077001929283139,0.007575023979204548,0.0965399965643882,0.1194199994206428,-0.0022320002317427895,0.0005579963326454024,-1.9137609759340979
1981-03-27,0.1104910001158714,12252800,0.1143969967961311,0.1166289970278739,0.1188620030879974,0.1149550005793571,0.0993300005793571,0.1183039993047714,0.11595979928970332,0.11096529997885222,0.12018965914845463,0.007397223440002121,0.0965399965643882,0.1194199994206428,-0.0039059966802597046,-0.004464000463485704,-3.41442239713744
1981-03-30,0.1104910001158714,9900800,0.1104910001158714,0.1143969967961311,0.1166289970278739,0.1194199994206428,0.1032370030879974,0.1188620030879974,0.11417399942874903,0.11054674983024593,0.11963161915540692,0.007159913016353045,0.0965399965643882,0.1194199994206428,0.0,-0.008928999304771396,0.0
1981-03-31,0.109375,15993600,0.1104910001158714,0.1104910001158714,0.1143969967961311,0.1188620030879974,0.1082589998841285,0.1171879991889,0.11227659881114956,0.11015609987080092,0.11888385921716686,0.006989606533755616,0.0965399965643882,0.1194199994206428,-0.0011160001158714017,-0.009487003087997395,-1.0100371203998981
1981-04-01,0.1082589998841285,34070400,0.109375,0.1104910001158714,0.1104910001158714,0.1166289970278739,0.1149550005793571,0.1160710006952285,0.11060259938240047,0.10976549983024593,0.1182030592858791,0.006858720761501,0.0965399965643882,0.1194199994206428,-0.0011160001158714988,-0.008369997143745395,-1.02034296308251
1981-04-02,0.117746002972126,31404800,0.1082589998841285,0.109375,0.1104910001158714,0.1143969967961311,0.1138390004634857,0.1155129969120025,0.11127240061759947,0.1098771501332521,0.11765619933605191,0.006974405656964923,0.0965399965643882,0.1194199994206428,0.009487003087997492,0.003349006175994887,8.763246564397974
1981-04-03,0.1183039993047714,16486400,0.117746002972126,0.1082589998841285,0.109375,0.1104910001158714,0.1149550005793571,0.1143969967961311,0.11283500045537946,0.11007250025868412,0.11708701938390728,0.007159917269309063,0.0965399965643882,0.1194199994206428,0.0005579963326454024,0.007812999188899994,0.4738983222874138
1981-04-06,0.1160710006952285,22803200,0.1183039993047714,0.117746002972126,0.1082589998841285,0.1104910001158714,0.1194199994206428,0.1054690033197403,0.11395100057125088,0.11060260012745853,0.11648433953523632,0.007193540950655946,0.0965399965643882,0.1194199994206428,-0.002232998609542902,0.005580000579357092,-1.8875089791261512
1981-04-07,0.1149550005793571,10684800,0.1160710006952285,0.1183039993047714,0.117746002972126,0.109375,0.1188620030879974,0.1004460006952285,0.1150670006871223,0.11132805012166495,0.11590397968888279,0.0068381858187816615,0.0965399965643882,0.1194199994206428,-0.0011160001158713878,0.005580000579357106,-0.9614805672277349
1981-04-08,0.1205359995365142,21952000,0.1149550005793571,0.1160710006952285,0.1183039993047714,0.1082589998841285,0.1166289970278739,0.0965399965643882,0.11752240061759944,0.11252785027027126,0.1154575596749782,0.006180462923528794,0.0993300005793571,0.1205359995365142,0.005580998957157093,0.012276999652385698,4.854942307015486
1981-04-09,0.1227679997682571,12499200,0.1205359995365142,0.1149550005793571,0.1160710006952285,0.117746002972126,0.1143969967961311,0.1004460006952285,0.11852679997682565,0.11364395022392268,0.1151450596749782,0.005892637277008848,0.0993300005793571,0.1227679997682571,0.0022320002317429005,0.005021996796131106,1.8517291434305028
1981-04-10,0.1244420036673545,33465600,0.1227679997682571,0.1205359995365142,0.1149550005793571,0.1183039993047714,0.1104910001158714,0.0993300005793571,0.11975440084934227,0.11489955037832256,0.11496647983789439,0.0053307374639170214,0.1032370030879974,0.1244420036673545,0.001674003899097401,0.006138004362583105,1.3635506827978983
1981-04-13,0.1244420036673545,16060800,0.1244420036673545,0.1227679997682571,0.1205359995365142,0.1160710006952285,0.1104910001158714,0.1032370030879974,0.12142860144376748,0.1159598004072904,0.11493300005793566,0.004986715400735499,0.1082589998841285,0.1244420036673545,0.0,0.008371002972126007,0.0
1981-04-14,0.1244420036673545,6652800,0.1244420036673545,0.1244420036673545,0.1227679997682571,0.1149550005793571,0.109375,0.1082589998841285,0.12332600206136697,0.11676895059645172,0.1150446000695228,0.0049843451881911175,0.1082589998841285,0.1244420036673545,0.0,0.009487003087997395,0.0
1981-04-15,0.1183039993047714,34048000,0.1244420036673545,0.1244420036673545,0.1244420036673545,0.1205359995365142,0.1082589998841285,0.1149550005793571,0.1228796020150184,0.11693640053272243,0.11494415998458857,0.0049764466946813305,0.1082589998841285,0.1244420036673545,-0.006138004362583105,-0.0022320002317428034,-4.9324216757153705
1981-04-16,0.1116070002317428,23878400,0.1183039993047714,0.1244420036673545,0.1244420036673545,0.1227679997682571,0.117746002972126,0.1138390004634857,0.12064740210771555,0.11682480052113528,0.11462049990892405,0.0050736415943089695,0.1082589998841285,0.1244420036673545,-0.006696999073028592,-0.011160999536514296,-5.660839119881289
1981-04-20,0.1149550005793571,35347200,0.1116070002317428,0.1183039993047714,0.1244420036673545,0.1244420036673545,0.1183039993047714,0.1149550005793571,0.11875000149011608,0.11682480052113528,0.11436379984021183,0.0050736415943089695,0.1082589998841285,0.1244420036673545,0.003348000347614302,-0.009487003087997395,2.999812144993097
1981-04-21,0.1227679997682571,28537600,0.1149550005793571,0.1116070002317428,0.1183039993047714,0.1244420036673545,0.1160710006952285,0.1194199994206428,0.11841520071029658,0.116992200538516,0.1142521999776363,0.005216981614573408,0.1082589998841285,0.1244420036673545,0.007812999188899994,-0.001674003899097401,6.79657183204172
1981-04-22,0.1272320002317428,18995200,0.1227679997682571,0.1149550005793571,0.1116070002317428,0.1244420036673545,0.1149550005793571,0.1188620030879974,0.11897320002317424,0.11741070039570327,0.11436379998922344,0.005689212043041996,0.1082589998841285,0.1272320002317428,0.004464000463485704,0.002789996564388303,3.6361270623551434
1981-04-23,0.1305799931287765,58016000,0.1272320002317428,0.1227679997682571,0.1149550005793571,0.1183039993047714,0.1205359995365142,0.1166289970278739,0.12142839878797526,0.1181082502007484,0.11454235985875126,0.006399273133341075,0.1082589998841285,0.1305799931287765,0.0033479928970336914,0.0122759938240051,2.6314078934038587
1981-04-24,0.1294640004634857,35056000,0.1305799931287765,0.1272320002317428,0.1227679997682571,0.1116070002317428,0.1227679997682571,0.1143969967961311,0.12499979883432384,0.11886160038411611,0.11477671980857845,0.006812883183961058,0.1082589998841285,0.1305799931287765,-0.0011159926652908048,0.017857000231742887,-0.8546429192948568
1981-04-27,0.1283479928970337,38528000,0.1294640004634857,0.1305799931287765,0.1272320002317428,0.1149550005793571,0.1244420036673545,0.1104910001158714,0.12767839729785915,0.11975445002317422,0.11501109972596164,0.006828243408184027,0.1082589998841285,0.1305799931287765,-0.0011160075664519986,0.013392992317676586,-0.8620215368416284
1981-04-28,0.1261159926652908,32188800,0.1283479928970337,0.1294640004634857,0.1305799931287765,0.1227679997682571,0.1244420036673545,0.1104910001158714,0.1283479958772659,0.12053569965064519,0.11525663956999775,0.006602726525262326,0.1082589998841285,0.1305799931287765,-0.0022320002317428866,0.0033479928970337053,-1.7390223106437563
1981-04-29,0.1244420036673545,13641600,0.1261159926652908,0.1283479928970337,0.1294640004634857,0.1272320002317428,0.1244420036673545,0.109375,0.12778999656438822,0.12128904983401292,0.11541289970278737,0.006102938111158968,0.1082589998841285,0.1305799931287765,-0.0016739889979363043,-0.002789996564388303,-1.3273407777703805
1981-04-30,0.1266739964485168,12611200,0.1244420036673545,0.1261159926652908,0.1283479928970337,0.1305799931287765,0.1183039993047714,0.1082589998841285,0.1270087972283363,0.12220979966223236,0.11551333963870998,0.005379938669212872,0.1116070002317428,0.1305799931287765,0.0022319927811622897,-0.0039059966802597046,1.7936008063070163
1981-05-01,0.1266739964485168,16553600,0.1266739964485168,0.1244420036673545,0.1261159926652908,0.1294640004634857,0.1116070002317428,0.117746002972126,0.12645079642534252,0.1226561993360519,0.11575887963175768,0.005360426044957383,0.1116070002317428,0.1305799931287765,0.0,-0.0027900040149689,0.0
1981-05-04,0.1261159926652908,14448000,0.1266739964485168,0.1266739964485168,0.1244420036673545,0.1283479928970337,0.1149550005793571,0.1183039993047714,0.12600439637899394,0.12304679900407786,0.11611601948738093,0.005310993281275022,0.1116070002317428,0.1305799931287765,-0.0005580037832259854,-0.0022320002317428866,-0.4405038120454119
1981-05-05,0.125558003783226,17539200,0.1261159926652908,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1227679997682571,0.1160710006952285,0.12589279860258099,0.12352114915847774,0.11642851963639254,0.005073515178478109,0.1116070002317428,0.1305799931287765,-0.0005579888820647916,-0.0005579888820647916,-0.44244101820273274
1981-05-06,0.1222100034356117,18950400,0.125558003783226,0.1261159926652908,0.1266739964485168,0.1244420036673545,0.1272320002317428,0.1149550005793571,0.1254463985562324,0.12388389930129047,0.11675217971205706,0.004672309343149239,0.1116070002317428,0.1305799931287765,-0.003348000347614316,-0.0022320002317428034,-2.666496954980735
1981-05-07,0.1238839998841285,9363200,0.1222100034356117,0.125558003783226,0.1261159926652908,0.1266739964485168,0.1305799931287765,0.1205359995365142,0.12488839924335478,0.12405129931867118,0.11697539970278735,0.004605546594352352,0.1116070002317428,0.1305799931287765,0.001673996448516804,-0.002789996564388289,1.3697703964133945
1981-05-08,0.125,7907200,0.1238839998841285,0.1222100034356117,0.125558003783226,0.1266739964485168,0.1294640004634857,0.1227679997682571,0.12455359995365141,0.12416289933025833,0.11718745976686472,0.004599852475993667,0.1116070002317428,0.1305799931287765,0.0011160001158714988,-0.0016739964485167902,0.9008428182132544
1981-05-11,0.1222100034356117,11939200,0.125,0.1238839998841285,0.1222100034356117,0.1261159926652908,0.1283479928970337,0.1244420036673545,0.12377240210771559,0.12405129931867118,0.11726557984948154,0.00461975748457708,0.1116070002317428,0.1305799931287765,-0.002789996564388303,-0.0039059892296791077,-2.2319972515106423
1981-05-12,0.1222100034356117,4256000,0.1222100034356117,0.125,0.1238839998841285,0.125558003783226,0.1261159926652908,0.1244420036673545,0.12310280203819272,0.12393969930708407,0.11733253985643381,0.004636750532425301,0.1116070002317428,0.1305799931287765,0.0,-0.003348000347614316,0.0
1981-05-13,0.1216519996523857,4905600,0.1222100034356117,0.1222100034356117,0.125,0.1222100034356117,0.1244420036673545,0.1244420036673545,0.1229912012815475,0.12380019910633559,0.11742181986570353,0.004662739811349699,0.1116070002317428,0.1305799931287765,-0.0005580037832259993,-0.0005580037832259993,-0.45659419649717314
1981-05-14,0.1199780032038688,4928000,0.1216519996523857,0.1222100034356117,0.1222100034356117,0.1238839998841285,0.1266739964485168,0.1183039993047714,0.12221000194549558,0.12388389930129047,0.11749995991587633,0.004573047833280586,0.1116070002317428,0.1305799931287765,-0.0016739964485169012,-0.0039059966802597046,-1.3760533762702254
1981-05-15,0.1227679997682571,4905600,0.1199780032038688,0.1216519996523857,0.1222100034356117,0.125,0.1266739964485168,0.1116070002317428,0.12176360189914699,0.12444194927811618,0.11764505997300143,0.003566194704186823,0.1149550005793571,0.1305799931287765,0.002789996564388303,-0.0022320002317429005,2.325423402527793
1981-05-18,0.125,4166400,0.1227679997682571,0.1199780032038688,0.1216519996523857,0.1222100034356117,0.1261159926652908,0.1149550005793571,0.12232160121202465,0.12494419924914832,0.11785712003707881,0.0027805837424096564,0.1199780032038688,0.1305799931287765,0.0022320002317429005,0.002789996564388303,1.818063531177616
1981-05-19,0.1227679997682571,25424000,0.125,0.1227679997682571,0.1199780032038688,0.1222100034356117,0.125558003783226,0.1227679997682571,0.12243320047855374,0.12494419924914832,0.11820309996604914,0.002780583742409656,0.1199780032038688,0.1305799931287765,-0.0022320002317429005,0.0005579963326454024,-1.7856001853943204
1981-05-20,0.1266739964485168,13283200,0.1227679997682571,0.125,0.1227679997682571,0.1216519996523857,0.1222100034356117,0.1272320002317428,0.12343759983777995,0.12491629905998702,0.1187276598811149,0.002759136684452917,0.1199780032038688,0.1305799931287765,0.0039059966802596907,0.005021996796131092,3.1816081451460088
1981-05-21,0.1339289993047714,32211200,0.1266739964485168,0.1227679997682571,0.125,0.1199780032038688,0.1238839998841285,0.1305799931287765,0.1262277990579605,0.12508374936878677,0.11947543993592259,0.0031890801569825367,0.1199780032038688,0.1339289993047714,0.007255002856254605,0.013950996100902599,5.727302413801394
1981-05-22,0.140066996216774,31427200,0.1339289993047714,0.1266739964485168,0.1227679997682571,0.1227679997682571,0.125,0.1294640004634857,0.12968759834766386,0.12561389915645121,0.12026785984635349,0.0045475518180169185,0.1199780032038688,0.140066996216774,0.006137996912002591,0.017298996448516887,4.583023052412161
1981-05-26,0.1395090073347091,85344000,0.140066996216774,0.1339289993047714,0.1266739964485168,0.125,0.1222100034356117,0.1283479928970337,0.13258939981460566,0.12617194987833497,0.12107143998146054,0.005488239453848126,0.1199780032038688,0.140066996216774,-0.0005579888820648748,0.014509007334709112,-0.3983728480914328
1981-05-27,0.1473210006952285,149497600,0.1395090073347091,0.140066996216774,0.1339289993047714,0.1227679997682571,0.1222100034356117,0.1261159926652908,0.13749999999999996,0.12723220027983187,0.12195311993360516,0.007244203761850958,0.1199780032038688,0.1473210006952285,0.007811993360519381,0.024553000926971394,5.599633679406013
1981-05-28,0.1473210006952285,73987200,0.1473210006952285,0.1395090073347091,0.140066996216774,0.1266739964485168,0.1216519996523857,0.1244420036673545,0.1416294008493423,0.12837615013122555,0.12273435994982716,0.008481228667395532,0.1199780032038688,0.1473210006952285,0.0,0.020647004246711703,0.0
1981-05-29,0.1478790044784546,59382400,0.1473210006952285,0.1473210006952285,0.1395090073347091,0.1339289993047714,0.1199780032038688,0.1266739964485168,0.14441940188407892,0.12943640053272243,0.1233928400278091,0.009519163322136233,0.1199780032038688,0.1478790044784546,0.0005580037832260965,0.013950005173683194,0.37876730445272067
1981-06-01,0.1478790044784546,51251200,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.140066996216774,0.1227679997682571,0.1266739964485168,0.14598180353641504,0.1304966509342193,0.12407364010810848,0.010340749953495904,0.1199780032038688,0.1478790044784546,0.0,0.007812008261680603,0.0
1981-06-02,0.140625,40432000,0.1478790044784546,0.1478790044784546,0.1473210006952285,0.1395090073347091,0.125,0.1261159926652908,0.14620500206947323,0.13122210130095477,0.12458704009652134,0.010524554761556481,0.1199780032038688,0.1478790044784546,-0.00725400447845459,0.001115992665290888,-4.905364695981218
1981-06-03,0.140625,39446400,0.140625,0.1478790044784546,0.1478790044784546,0.1473210006952285,0.1227679997682571,0.125558003783226,0.14486580193042756,0.13197545111179348,0.1250111401081085,0.01063643339053724,0.1199780032038688,0.1478790044784546,0.0,-0.006696000695228493,0.0
1981-06-04,0.1434150040149688,56067200,0.140625,0.140625,0.1478790044784546,0.1473210006952285,0.1266739964485168,0.1222100034356117,0.14408460259437558,0.13303570114076133,0.12550220012664792,0.010668589878668061,0.1199780032038688,0.1478790044784546,0.002790004014968789,-0.0039059966802597046,1.9840028550889066
1981-06-05,0.141183003783226,57680000,0.1434150040149688,0.140625,0.140625,0.1478790044784546,0.1339289993047714,0.1238839998841285,0.14274540245532988,0.13390065133571621,0.12599328026175496,0.010588522877072244,0.1199780032038688,0.1478790044784546,-0.0022320002317427756,-0.006696000695228577,-1.5563226784205964
1981-06-08,0.1361609995365142,93497600,0.141183003783226,0.1434150040149688,0.140625,0.1478790044784546,0.140066996216774,0.125,0.14040180146694178,0.13445870131254192,0.1264285603165626,0.010386931824738455,0.1199780032038688,0.1478790044784546,-0.005022004246711814,-0.011718004941940391,-3.557088397426833
1981-06-09,0.1389510035514831,119593600,0.1361609995365142,0.141183003783226,0.1434150040149688,0.140625,0.1395090073347091,0.1222100034356117,0.14006700217723841,0.1352957513183355,0.12699776038527483,0.01001581861327168,0.1199780032038688,0.1478790044784546,0.0027900040149689,-0.0016739964485169012,2.049047836359863
1981-06-10,0.140625,25222400,0.1389510035514831,0.1361609995365142,0.141183003783226,0.140625,0.1473210006952285,0.1222100034356117,0.14006700217723841,0.1362165011465549,0.1276004403829574,0.009586790024004586,0.1199780032038688,0.1478790044784546,0.0016739964485169012,0.0,1.20473865300057
1981-06-11,0.1467629969120025,38976000,0.140625,0.1389510035514831,0.1361609995365142,0.1434150040149688,0.1473210006952285,0.1216519996523857,0.14073660075664515,0.13747205100953575,0.12834820032119745,0.009216118820937268,0.1199780032038688,0.1478790044784546,0.006137996912002508,0.003347992897033719,4.36479780409067
1981-06-12,0.1450890004634857,25804800,0.1467629969120025,0.140625,0.1389510035514831,0.141183003783226,0.1478790044784546,0.1199780032038688,0.1415178000926971,0.13872760087251662,0.1290848003327846,0.00837995156844281,0.1227679997682571,0.1478790044784546,-0.001673996448516818,0.003905996680259677,-1.1406120641707318
1981-06-15,0.1445309966802597,143763200,0.1450890004634857,0.1467629969120025,0.140625,0.1361609995365142,0.1478790044784546,0.1227679997682571,0.1431917995214462,0.13981575071811675,0.12962050020694726,0.007572586679193767,0.1227679997682571,0.1478790044784546,-0.0005580037832259854,0.008369997143745506,-0.38459413287253996
1981-06-16,0.1417409926652908,37251200,0.1445309966802597,0.1450890004634857,0.1467629969120025,0.1389510035514831,0.140625,0.125,0.14374979734420773,0.14065280035138128,0.13008924007415767,0.00672671170431724,0.1227679997682571,0.1478790044784546,-0.0027900040149689,0.002789989113807706,-1.9303845396853592
1981-06-17,0.1395090073347091,27574400,0.1417409926652908,0.1445309966802597,0.1450890004634857,0.140625,0.140625,0.1227679997682571,0.14352659881114954,0.14148985072970388,0.13055800020694727,0.005267344584957011,0.1266739964485168,0.1478790044784546,-0.002231985330581693,-0.001115992665290888,-1.5746928877888755
1981-06-18,0.1389510035514831,23049600,0.1395090073347091,0.1417409926652908,0.1445309966802597,0.1467629969120025,0.1434150040149688,0.1266739964485168,0.1419642001390457,0.14210370108485218,0.1310379202663898,0.004016763703199773,0.1339289993047714,0.1478790044784546,-0.0005580037832260132,-0.007811993360519409,-0.39997688599937575
1981-06-19,0.1350450068712234,27507200,0.1389510035514831,0.1395090073347091,0.1417409926652908,0.1450890004634857,0.141183003783226,0.1339289993047714,0.1399554014205932,0.14215950146317477,0.131328100413084,0.0039033761598698227,0.1350450068712234,0.1478790044784546,-0.0039059966802597046,-0.010043993592262296,-2.8110604316812227
1981-06-22,0.1300220042467117,10841600,0.1350450068712234,0.1389510035514831,0.1395090073347091,0.1445309966802597,0.1361609995365142,0.140066996216774,0.13705360293388363,0.14165725186467165,0.13147318050265308,0.00474278249860755,0.1300220042467117,0.1478790044784546,-0.005023002624511691,-0.014508992433548001,-3.7195026612879767
1981-06-23,0.1322540044784546,15030400,0.1300220042467117,0.1350450068712234,0.1389510035514831,0.1417409926652908,0.1389510035514831,0.1395090073347091,0.13515620529651637,0.14129450172185892,0.13162942051887508,0.0051736177115323,0.1300220042467117,0.1478790044784546,0.0022320002317428866,-0.009486988186836215,1.716632692038611
1981-06-24,0.1289059966802597,23027200,0.1322540044784546,0.1300220042467117,0.1350450068712234,0.1395090073347091,0.140625,0.1473210006952285,0.13303560316562651,0.14037375152111048,0.1317187003791332,0.005660392551584676,0.1289059966802597,0.1478790044784546,-0.0033480077981948853,-0.010603010654449407,-2.5314982418852217
1981-06-25,0.1316960006952285,24259200,0.1289059966802597,0.1322540044784546,0.1300220042467117,0.1389510035514831,0.1467629969120025,0.1473210006952285,0.13158460259437557,0.13959250152111052,0.13186378031969068,0.005728933445247721,0.1289059966802597,0.1478790044784546,0.002790004014968789,-0.007255002856254605,2.1643710043134368
1981-06-26,0.1300220042467117,23788800,0.1316960006952285,0.1289059966802597,0.1322540044784546,0.1350450068712234,0.1450890004634857,0.1478790044784546,0.13058000206947323,0.13869965150952338,0.13209814041852946,0.0057609280773466415,0.1289059966802597,0.1478790044784546,-0.0016739964485167902,-0.005023002624511691,-1.2711065177983372
1981-06-29,0.125558003783226,10595200,0.1300220042467117,0.1316960006952285,0.1289059966802597,0.1300220042467117,0.1445309966802597,0.1478790044784546,0.1296872019767761,0.13758360147476195,0.13237716048955914,0.006044173289719014,0.125558003783226,0.1467629969120025,-0.00446400046348569,-0.00446400046348569,-3.4332653840771665
1981-06-30,0.1160710006952285,35907200,0.125558003783226,0.1300220042467117,0.1316960006952285,0.1322540044784546,0.1417409926652908,0.140625,0.12645060122013088,0.13635590150952337,0.13239948049187655,0.007669164256890688,0.1160710006952285,0.1467629969120025,-0.00948700308799752,-0.016183003783226096,-7.55587282542074
